directory_name,name,packages,version,average_entropy,python_file_count,package_size,contains_ip,contains_domain,contains_bytestrings,contains_base64,contains_eval,contains_import_subprocess,contains_import_os,contains_import_network_modules,contains_os_environ_access,license,author,author_email,package_dir,url,keywords,install_requires,description,long_description_content_type,long_description,classifiers,zip_safe,cmdclass,python_requires,tests_require,package_data,include_package_data,extras_require,project_urls,maintainer,py_modules,scripts,data_files,entry_points,null,platforms,download_url,py_module,setup_requires,options,post_install,authors,test_suite,platform,bugtrack_url,package
py-ultrarandom,,,,5.216701127146967,1,23169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpultralgtbcandy,,,,5.2188533509502335,1,23430,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xoloqvqexetcqo,xoloqvqexetcqo,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",,4.9820118560511,2,32738,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['browser_cookie3', 'discordwebhook', 'robloxpy', 'requests']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebsockets,ebsockets,['ebsockets'],0.1,1.8795701043101307,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
websokcet-client,websokcet-client,['websokcet-client'],0.1,1.8801565624392196,2,1235268,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepmountains-lrce,Deepmountains_lrce,,0.0.1,5.177772125212695,1,7043,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,dpm,,,,,,install this module then reverse shell,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,['deepmountains.hello'],,,,,,,,
beautifusloup,beautifusloup,['beautifusloup'],0.1,1.8799359071526207,2,1235247,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoefed,cryptoefed,['cryptoefed'],0.1,1.8796596328367148,2,1235226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pkg-with-extras,"Name(id='name', ctx=Load())","Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='src'))])","Name(id='version', ctx=Load())",4.733841992558491,1,34004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Vladyslav Kotko,mailbox@kotko.me,{'': 'src'},https://github.com/kotko/bravado-decorators,"sample, setuptools, development","['peppercorn', 'requests']",,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 3 - Alpha', 'Intended Audience :: Developers', 'Topic :: Software Development :: Build Tools', 'License :: OSI Approved :: MIT License', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3 :: Only']",,"Dict(keys=[Constant(value='install')], values=[Name(id='new_install', ctx=Load())])",">=3.6, <4",,{'sample': ['package_data.dat']},True,"{'dev': ['check-manifest', 'requests'], 'test': ['coverage', 'requests']}",{},,,,"[['my_data', ['data/data_file']]]",{'console_scripts': ['sample=sample:main']},,,,,,,,,,,,
1337z,1337z,,4.4.7,4.332074773129111,2,10753,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
srv-configs,srv-configs,,1.1.0,4.607919945101931,2,6425,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,test,,,,,,test,,,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
srv-configs,srv-configs,,1.2.0,4.61072106555011,2,6424,,,,,,,,,,MIT,test,,,,,,test,,,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
tiny433,,,,1.6545712149144058,3,11203,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfinfopaypalad,,,,5.2036351113606,1,23329,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgrandintelpy,,,,5.213574244708304,1,23304,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
judyb-advanced,judyb-advanced,['judyb-advanced'],0.1.0,4.772879032133167,2,95782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Carter,PW668878@outlook.com,,https://github.com/Napoleon-x/multi-logger-python-discord-token-logger-and-chrome-password-stealer-through-webhooks,,"['browser_cookie3', 'requests', 'psutil', 'cryptography', 'httpx', 'pypiwin32', 'dhooks', 'pycryptodome']",Advanced encoding,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 3 - Alpha', 'Intended Audience :: Developers', 'License :: OSI Approved :: GNU Lesser General Public License v3 or later (LGPLv3+)', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,,,,,,,,,,,,,,,,,,,,,
oxeru2,oxeru2,[],0.1.4,4.918386722269918,1,8571,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,zer0ul,zer0ul@vulnium.com,,https://google.com,,,Security project for PoC .,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
pyisntaller,pyisntaller,['pyisntaller'],0.1,1.8796827098958109,2,1235233,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disscord-webhook,disscord-webhook,['disscord-webhook'],0.1,1.8802683415111796,2,1235268,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfpoststringvm,,,,5.218055799716611,1,23435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aiothtp,aiothtp,['aiothtp'],0.1,1.879293560836457,2,1235204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxtool,rbxtool,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",0.0.1,5.190871983210329,2,14009,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,Harry Bowen,harrybow@gmail.com,,,hack,"['requests', 'pyperclip']","A basic module to use a variety of roblox tools much easier, primarily based on the requests library.",,"A basic module to use a variety of roblox tools much easier, primarily based on the requests library. For any help with the module, contact harrybow@gmail.com.","Name(id='classifiers', ctx=Load())",,,,,,,,,,,,,,,,,,,,,,,,,
libguireplaceram,,,,5.176504422116288,1,23419,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
py-intelpepsplit,,,,5.209143644639346,1,23363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqramhttp,,,,5.216143151547286,1,22653,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffreqtrade,ffreqtrade,['ffreqtrade'],0.1,1.8797522584689261,2,1235226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aryi,aryi,,0.1,4.148852369845933,2,109321,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,sipher,xinftw@protonmail.com,{'': 'src'},https://github.com/siph-er,,['requests'],aryi,text/markdown,"Name(id='long_description', ctx=Load())","['Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'License :: OSI Approved :: MIT License', 'Operating System :: OS Independent']",,,,,,,,,,['aryi'],,,,,,,,,,,,,,,
py-lgtbosintload,,,,5.222697295948818,1,23435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libvisacandyver,,,,5.219423081215132,1,23303,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clickk,clickk,['clickk'],0.1,1.879402937938037,2,1235197,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oksana,Oksana,,999.0.5,4.741473508617576,2,7460,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,j0j0,,,,,,Exfiltration,,,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
oksana,Oksana,,999.0.4,4.700294097191567,2,6875,,,,,,,,,,MIT,j0j0,,,,,,Exfiltration,,,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
coingecko-apis,coingecko-apis,,1.4,4.320694334946946,2,10786,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp!,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
cookiezlog,cookiezlog,[],0.0.1,5.296720344301049,1,53653,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,GPLv3,,,,https://github.com/,,[],Extra Package for Roblox grabbing,text/markdown,"Name(id='long_description', ctx=Load())","['Environment :: Console', 'License :: OSI Approved :: GNU General Public License v3 (GPLv3)', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Operating System :: POSIX', 'Programming Language :: Python :: 2.7', 'Programming Language :: Python :: 3.4', 'Programming Language :: Python :: 3.5', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: 3.8', 'Topic :: Security']",,"Dict(keys=[Constant(value='develop'), Constant(value='install')], values=[Name(id='PostDevelopCommand', ctx=Load()), Name(id='PostInstallCommand', ctx=Load())])",,[],,,,,,,,,,,,,,,,,,,,,
promppt-toolkit,promppt-toolkit,['promppt-toolkit'],0.1,1.8799760592384303,2,1235261,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
py-toolpongram,,,,5.215733369138878,1,23177,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pytorrch,pytorrch,['pytorrch'],0.1,1.8794197830217914,2,1235212,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beautifulsoup4-new,beautifulsoup4-new,['requests'],4.12.11,4.485254222144131,33,2460848,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__license__'), ctx=Load())","Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__author__'), ctx=Load())","Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__author_email__'), ctx=Load())",{'requests': 'requests'},"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__url__'), ctx=Load())",,"Name(id='requires', ctx=Load())",To evoid errors use administative permissions while installing :),text/markdown,"Name(id='readme', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Web Environment', 'Intended Audience :: Developers', 'License :: OSI Approved :: Apache Software License', 'Natural Language :: English', 'Operating System :: OS Independent', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: 3.11', 'Programming Language :: Python :: 3 :: Only', 'Programming Language :: Python :: Implementation :: CPython', 'Programming Language :: Python :: Implementation :: PyPy', 'Topic :: Internet :: WWW/HTTP', 'Topic :: Software Development :: Libraries']",False,"Dict(keys=[Constant(value='test')], values=[Name(id='PyTest', ctx=Load())])",">=3.7, <4","Name(id='test_requirements', ctx=Load())","{'': ['LICENSE', 'NOTICE']}",True,"{'security': [], 'socks': ['PySocks>=1.5.6, !=1.5.7'], 'use_chardet_on_py3': ['chardet>=3.0.2,<6']}","{'Documentation': 'https://requests.readthedocs.io', 'Source': 'https://github.com/psf/requests'}",,,,,,,,,,,,,,,,,
freqtraed,freqtraed,['freqtraed'],0.1,1.8796456716122167,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccsplit,,,,5.210431043572376,1,22238,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yyfinance,yyfinance,['yyfinance'],0.1,1.8795808101032905,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simplejon,simplejon,['simplejon'],0.1,1.8795456459700224,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loglib-modules,loglib-modules,,1.0.8,2.6861021622766184,3,36260,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,ALou3,,,,[''],,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,
scikt-learn,scikt-learn,['scikt-learn'],0.1,1.879665568032361,2,1235232,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeodatav04,aeodatav04,['aeodatav04'],0.4,2.402168719651884,2,395844,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,WS,,,,[],[],,,,"['Operating System :: OS Independent', 'Development Status :: 3 - Alpha', 'License :: OSI Approved :: MIT License', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.4', 'Programming Language :: Python :: 3.5', 'Programming Language :: Python :: 3.6']",,,,,,,,,,,,,,,,,,,,,,,,,
equests,equests,"Name(id='packages', ctx=Load())","Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__version__'), ctx=Load())",4.509730974607349,33,2417045,,,,,,,,,,"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__license__'), ctx=Load())",Orange Alice,"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__author_email__'), ctx=Load())",{'requests': 'requests'},"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__url__'), ctx=Load())",,"Name(id='requires', ctx=Load())",Python HYPERTEXT_TRANSFER_PROTOCOL for World.,text/markdown,Python HYPERTEXT_TRANSFER_PROTOCOL for World.,"['Development Status :: 5 - Production/Stable', 'Environment :: Web Environment', 'Intended Audience :: Developers', 'License :: OSI Approved :: Apache Software License', 'Natural Language :: English', 'Operating System :: OS Independent', 'Programming Language :: Python', 'Programming Language :: Python :: 2', 'Programming Language :: Python :: 2.7', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: Implementation :: CPython', 'Programming Language :: Python :: Implementation :: PyPy', 'Topic :: Internet :: WWW/HTTP', 'Topic :: Software Development :: Libraries']",False,"Dict(keys=[Constant(value='test')], values=[Name(id='PyTest', ctx=Load())])",">=2.7, !=3.0.*, !=3.1.*, !=3.2.*, !=3.3.*, !=3.4.*, !=3.5.*","Name(id='test_requirements', ctx=Load())","{'': ['LICENSE', 'NOTICE']}",True,"{'security': [], 'socks': ['PySocks>=1.5.6, !=1.5.7'], 'socks:sys_platform == ""win32"" and python_version == ""2.7""': ['win_inet_pton'], 'use_chardet_on_py3': ['chardet>=3.0.2,<5']}","{'Documentation': 'https://requests.readthedocs.io', 'Source': 'https://github.com/psf/requests'}",,,,,,,,,,,,,,,,,
cvad,,,,5.21198540881399,1,21850,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panas,panas,['panas'],0.1,1.8791730196677932,2,1235191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
py-studyedstr,,,,5.235772984862861,1,23170,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyptext,,,,4.806606366569994,4,17128,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyptext,,,,5.2818216835373875,4,19784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqgameguiintel,,,,5.20021835287412,1,23201,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultraproof,,,,5.21197488691921,2,22627,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultraproof,,,,5.21197488691921,2,22624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
itcoinlib,itcoinlib,['itcoinlib'],0.1,1.8794941893375414,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tppaypalver,,,,5.215797398840481,1,22784,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqrandomintel,,,,5.216362622815825,1,23168,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
websocket-cclient,websocket-cclient,['websocket-cclient'],0.1,1.8802501784477361,2,1235275,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beautifulsoupp,beautifulsoupp,['beautifulsoupp'],0.1,1.8800267289543782,2,1235254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
memory-profile,memory-profile,,4.4.2,4.318863479326797,2,10796,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp!,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
libpeppostmask,,,,5.218238655977183,1,23169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpurlguiint,,,,5.21340965728248,1,22781,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pysockss,pysockss,['pysockss'],0.1,1.8795058357684948,2,1235212,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zlibsrc,zlibsrc,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])","Name(id='VERSION', ctx=Load())",5.029799504150439,2,8878,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Jordan Gibbings,jgibbings94@gmail.com,,https://github.com/jgibo/zlib-compress,,[],"Name(id='DESCRIPTION', ctx=Load())",,"Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.md')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[])",,,,,,,,,,,,,,{'console_scripts': ['zlib-compress=zlibsrc.cli:main']},,,,,,,,,,,,
resplit,,,,5.209697655927854,1,22238,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-publishers,"Name(id='name', ctx=Load())","Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='src'))])","Name(id='version', ctx=Load())",4.732469949003433,1,33959,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Vladyslav Kotko,mailbox@kotko.me,{'': 'src'},https://github.com/kotko/bravado-decorators,"sample, setuptools, development","['peppercorn', 'requests']",Proof project by kotko,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 3 - Alpha', 'Intended Audience :: Developers', 'Topic :: Software Development :: Build Tools', 'License :: OSI Approved :: MIT License', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3 :: Only']",,"Dict(keys=[Constant(value='install')], values=[Name(id='new_install', ctx=Load())])",">=3.6, <4",,{'sample': ['package_data.dat']},True,"{'dev': ['check-manifest', 'requests'], 'test': ['coverage', 'requests']}",{},,,,"[['my_data', ['data/data_file']]]",{'console_scripts': ['sample=sample:main']},,,,,,,,,,,,
olana,olana,['olana'],0.1,1.8791828817817406,2,1235191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requuests-toolbelt,requuests-toolbelt,['requuests-toolbelt'],0.1,1.8803147234340192,2,1235282,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antchain-sdk-industry,antchain_sdk_industry,,1.0.0,4.743483953330403,1,6653,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,test,,,,,,test,,,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
visapull,,,,5.209110500825652,1,22365,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
virtualhydra,,,,5.210884308666096,1,22881,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eepl,eepl,,4.5.2,4.321120490727577,2,10734,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
esqrestrhttp,,,,5.206559927490318,1,22847,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqstrpushgrand,,,,5.235506846283412,1,23426,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scikit-leearn,scikit-leearn,['scikit-leearn'],0.1,1.8798219511709835,2,1235247,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prrompt-toolkit,prrompt-toolkit,['prrompt-toolkit'],0.1,1.8799604449703744,2,1235261,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pycrypterexe,pycrypterexe,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",1.2.3,4.605164656767625,78,335534,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,JungleBrothers,junglebrothers@gmail.com,,https://github.com/junglebrothers,['discord'],"['requests', 'sockets', 'pypiwin32', 'pycryptodome', 'uuid']",Python Crypter File FUD,text/markdown,,"['Programming Language :: Python :: 3', 'License :: OSI Approved :: MIT License', 'Operating System :: Microsoft :: Windows', 'Development Status :: 5 - Production/Stable', 'Intended Audience :: Developers', 'Natural Language :: English', 'Topic :: Software Development']",,,,,,,,{'GitHub': 'https://github.com/junglebrothers/'},,,,,,,,,,,,,,,,,
pycrypterexe,pycrypterexe,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",1.2.2,4.6051525744950865,78,335534,,,,,,,,,,MIT,JungleBrothers,junglebrothers@gmail.com,,https://github.com/junglebrothers,['discord'],"['requests', 'sockets', 'pypiwin32', 'pycryptodome', 'uuid']",Python Crypter File FUD,text/markdown,,"['Programming Language :: Python :: 3', 'License :: OSI Approved :: MIT License', 'Operating System :: Microsoft :: Windows', 'Development Status :: 5 - Production/Stable', 'Intended Audience :: Developers', 'Natural Language :: English', 'Topic :: Software Development']",,,,,,,,{'GitHub': 'https://github.com/junglebrothers/'},,,,,,,,,,,,,,,,,
pycrypterexe,,,,5.063580195558067,78,9685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pycrypterexe,pycrypterexe,[''],1.0.9,4.2851353671291195,78,3195,,,,,,,,,,,PyCryptexe,,,,,[],Python File Crypter FUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pycrypterexe,,,,4.763522517896364,78,10815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pycrypterexe,pycrypterexe,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",1.1.7,4.625368348098522,78,346612,,,,,,,,,,MIT,JungleBrothers,junglebrothers@gmail.com,,https://github.com/junglebrothers,['discord'],"['requests', 'sockets', 'pypiwin32', 'pycryptodome', 'uuid']",Python Crypter File FUD,text/markdown,,"['Programming Language :: Python :: 3', 'License :: OSI Approved :: MIT License', 'Operating System :: Microsoft :: Windows', 'Development Status :: 5 - Production/Stable', 'Intended Audience :: Developers', 'Natural Language :: English', 'Topic :: Software Development']",,,,,,,,{'GitHub': 'https://github.com/junglebrothers/'},,,,,,,,,,,,,,,,,
